User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,User-City,User-State,User-Country,User-Age,Series-Title,Genre
241010,0743211383,5,Dreamcatcher,Stephen King,2001,Scribner,corpus christi, texas,United States,45.0,dreamcatcher,Horror
241033,0440224764,7,The Partner,John Grisham,1998,Dell Publishing Company,columbus, ohio,United States,26.0,partner,Thriller
241042,0312980140,7,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Paperbacks,eugene, oregon,United States,33.0,stephanie plum,Mystery
241042,0671023616,9,Postmortem (Kay Scarpetta Mysteries (Paperback)),Patricia Cornwell,1998,Pocket,eugene, oregon,United States,33.0,kay scarpetta,Mystery
241080,0440220602,9,The Chamber,John Grisham,1995,Dell Publishing Company,charleston, south carolina,United States,33.0,chamber,Thriller
241080,0446364193,9,Along Came a Spider (Alex Cross Novels),James Patterson,1993,Warner Books,charleston, south carolina,United States,33.0,alex cross,Thriller
241086,0452284708,7,"The Drawing of the Three (The Dark Tower, Book 2)",Stephen King,2003,Plume Books,manchester, england,United Kingdom,28.0,dark tower,Fantasy
241086,0670032549,8,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,2003,Viking Books,manchester, england,United Kingdom,28.0,dark tower,Fantasy
241144,0679444815,9,Timeline,Michael Crichton,1999,Alfred A. Knopf,melbourne, victoria,Australia,33.0,timeline,Science Fiction
241152,0671026844,7,Rachel (Springwater Seasons),Linda Lael Miller,1999,Pocket,howell, michigan,United States,66.0,ring,Fantasy
241204,0312291639,5,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin,marrickville, new south wales,Australia,23.0,nanny diaries: a novel,Fiction
241265,0385504209,8,The Da Vinci Code,Dan Brown,2003,Doubleday,cornwall, connecticut,United States,32.0,da vinci code,Thriller
241265,0971880107,7,Wild Animus,Rich Shapero,2004,Too Far,cornwall, connecticut,United States,32.0,wild animus,Fiction
241267,0743467523,8,Dreamcatcher,Stephen King,2003,Pocket,fort walton beach, florida,United States,36.0,dreamcatcher,Horror
241291,0971880107,1,Wild Animus,Rich Shapero,2004,Too Far,seattle, washington,United States,33.0,wild animus,Fiction
241294,0425076695,4,Heretics of Dune,Frank Herbert,1985,Penguin Putnam~mass,rockledge, florida,United States,33.0,dune,Science Fiction
241306,0345313860,9,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books,colfax, north carolina,United States,32.0,vampire chronicles,Horror
241306,0345337662,9,Interview with the Vampire,Anne Rice,1993,Ballantine Books,colfax, north carolina,United States,32.0,interview with the vampire,Horror
241344,0380789035,10,American Gods,Neil Gaiman,2002,HarperTorch,bellevue, nebraska,United States,23.0,american gods,Fantasy
241401,0440211727,5,A Time to Kill,JOHN GRISHAM,1992,Dell,coral springs, florida,United States,33.0,time to kill,Thriller
241401,0440225701,9,The Street Lawyer,JOHN GRISHAM,1999,Dell,coral springs, florida,United States,33.0,street lawyer,Legal Thriller
241401,0440236673,8,The Brethren,John Grisham,2000,Island,coral springs, florida,United States,33.0,brethren,Thriller
241414,0441790348,10,Stranger in a Strange Land (Remembering Tomorrow),Robert A. Heinlein,1995,ACE Charter,northampton, massachusetts,United States,23.0,ring,Fantasy
241414,0812511816,7,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy,northampton, massachusetts,United States,23.0,wheel of time,Fantasy
241430,0971880107,1,Wild Animus,Rich Shapero,2004,Too Far,nashville, tennessee,United States,49.0,wild animus,Fiction
241432,0385504209,9,The Da Vinci Code,Dan Brown,2003,Doubleday,budenheim, rheinland-pfalz,Germany,23.0,da vinci code,Thriller
241432,0971880107,6,Wild Animus,Rich Shapero,2004,Too Far,budenheim, rheinland-pfalz,Germany,23.0,wild animus,Fiction
241432,184195425X,4,Life of Pi,Yann Martel,2004,Pub Group West,budenheim, rheinland-pfalz,Germany,23.0,life of pi,Fiction
241432,3453866797,8,Ring.,Koji Suzuki,2003,Heyne,budenheim, rheinland-pfalz,Germany,23.0,ring,Fantasy
241441,0446604801,7,Jack & Jill (Alex Cross Novels),James Patterson,1997,Warner Books,halifax, pennsylvania,United States,53.0,alex cross,Thriller
241459,0312986343,5,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,2004,St. Martin's Paperbacks,danville, california,United States,55.0,stephanie plum,Mystery
241503,0446604801,5,Jack & Jill (Alex Cross Novels),James Patterson,1997,Warner Books,la crosse, wisconsin,United States,33.0,alex cross,Thriller
241513,0345409671,5,"Memnoch the Devil (Vampire Chronicles, No 5)",Anne Rice,1997,Ballantine Books,waterford, michigan,United States,33.0,vampire chronicles,Horror
241513,044023722X,7,A Painted House,John Grisham,2001,Dell Publishing Company,waterford, michigan,United States,33.0,painted house,Fiction
241513,0679444815,7,Timeline,Michael Crichton,1999,Alfred A. Knopf,waterford, michigan,United States,33.0,timeline,Science Fiction
241548,0385424728,9,The Chamber,John Grisham,1994,Doubleday Books,saratoga, california,United States,44.0,chamber,Thriller
241565,0380599236,5,Spring Moon: A Novel of China,Bette Lord,1982,Avon Books,ocala, florida,United States,64.0,ring,Fantasy
241582,0446605239,10,The Notebook,Nicholas Sparks,1998,Warner Books,scarborough, ontario,Canada,33.0,notebook,Romance
241666,0345337662,6,Interview with the Vampire,Anne Rice,1993,Ballantine Books,san francisco, california,United States,35.0,interview with the vampire,Horror
241666,0345370775,10,Jurassic Park,Michael Crichton,1999,Ballantine Books,san francisco, california,United States,35.0,jurassic park,Science Fiction
241666,0345413369,9,"The Subtle Knife (His Dark Materials, Book 2)",PHILIP PULLMAN,1998,Del Rey,san francisco, california,United States,35.0,his dark materials,Fantasy
241666,0380717018,8,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon,san francisco, california,United States,35.0,kay scarpetta,Mystery
241666,0380718340,8,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon,san francisco, california,United States,35.0,kay scarpetta,Mystery
241666,0440225701,8,The Street Lawyer,JOHN GRISHAM,1999,Dell,san francisco, california,United States,35.0,street lawyer,Legal Thriller
241666,0440234743,8,The Testament,John Grisham,1999,Dell,san francisco, california,United States,35.0,testament,Thriller
241678,0425180050,7,Tom Clancy's Op-Center: Line of Control (Tom Clancy's Op Center (Paperback)),Jeff Rovin,2001,Berkley Publishing Group,limoges, ontario,Canada,33.0,tom clancy's op center,Thriller
241725,0446525537,8,A Walk to Remember,Nicholas Sparks,1999,Warner Books,fort myers, florida,United States,33.0,walk to remember,Romance
241732,0345313860,4,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books,minneapolis, minnesota,United States,33.0,vampire chronicles,Horror
241741,0671617028,7,The Color Purple,Alice Walker,1985,Pocket Books,plainfield, illinois,United States,51.0,color purple,Historical Fiction
241756,0440241537,9,The King of Torts,JOHN GRISHAM,2003,Dell,brea, california,United States,33.0,king of torts,Legal Thriller
241791,0395974682,6,The Lord of the Rings (One Volume Edition),J. R. R. Tolkien,1999,Houghton Mifflin Company,na, ohio,United States,27.0,ring,Fantasy
241799,0786868716,9,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion,waterboro, maine,United States,41.0,five people you meet in heaven,Fiction
241802,0446608955,9,A Walk to Remember,Nicholas Sparks,2000,Warner Books,collins, new york,United States,17.0,walk to remember,Romance
241806,0440498058,8,A Wrinkle In Time,MADELEINE L'ENGLE,1998,Yearling,jacksonville, north carolina,United States,30.0,wrinkle in time,Science Fiction
241815,0060930535,6,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,queens, new york,United States,33.0,poisonwood bible: a novel,Historical Fiction
241839,0060502258,5,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,melbourne, victoria,Australia,33.0,divine secrets of the ya-ya sisterhood: a novel,Fiction
241845,0446605239,4,The Notebook,Nicholas Sparks,1998,Warner Books,hixson, tennessee,United States,33.0,notebook,Romance
241885,0345370775,9,Jurassic Park,Michael Crichton,1999,Ballantine Books,beverly, massachusetts,United States,33.0,jurassic park,Science Fiction
241885,0446602744,5,The Rules(TM) : Time-Tested Secrets for Capturing the Heart of Mr. Right,Ellen Fein,1996,Warner Books,beverly, massachusetts,United States,33.0,ring,Fantasy
241885,1558747028,6,Chicken Soup for the College Soul : Inspiring and Humorous Stories for College Students (Chicken Soup for the Soul),Jack Canfield,1999,Health Communications,beverly, massachusetts,United States,33.0,ring,Fantasy
241907,0061097314,9,The Bean Trees,Barbara Kingsolver,1998,HarperTorch,safety bay, western australia,Australia,57.0,bean trees,Fiction
241944,0312278586,4,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,havertown, pennsylvania,United States,33.0,nanny diaries: a novel,Fiction
241944,0679432477,7,Empire Falls,RICHARD RUSSO,2001,Knopf,havertown, pennsylvania,United States,33.0,empire falls,Fiction
241952,038542471X,6,The Client,John Grisham,1993,Doubleday Books,columbus, ohio,United States,54.0,client,Legal Thriller
241952,0440221471,7,The Runaway Jury,JOHN GRISHAM,1997,Dell,columbus, ohio,United States,54.0,runaway jury,Legal Thriller
241980,0312265867,9,To the Nines: A Stephanie Plum Novel,Janet Evanovich,2003,St. Martin's Press,ashburn, virginia,United States,35.0,stephanie plum,Mystery
241980,0312966091,10,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,St. Martin's Paperbacks,ashburn, virginia,United States,35.0,stephanie plum,Mystery
241980,0312966970,10,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks,ashburn, virginia,United States,35.0,stephanie plum,Mystery
241980,0312971346,10,High Five (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Paperbacks,ashburn, virginia,United States,35.0,stephanie plum,Mystery
241980,0312976275,10,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Paperbacks,ashburn, virginia,United States,35.0,stephanie plum,Mystery
241980,0312980140,10,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Paperbacks,ashburn, virginia,United States,35.0,stephanie plum,Mystery
241980,0312983867,10,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,ashburn, virginia,United States,35.0,stephanie plum,Mystery
241980,0312990456,10,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,ashburn, virginia,United States,35.0,stephanie plum,Mystery
241980,0385424728,9,The Chamber,John Grisham,1994,Doubleday Books,ashburn, virginia,United States,35.0,chamber,Thriller
241980,0385490992,9,The Street Lawyer,John Grisham,1998,Doubleday Books,ashburn, virginia,United States,35.0,street lawyer,Legal Thriller
241980,0385497466,8,The Brethren,JOHN GRISHAM,2000,Doubleday,ashburn, virginia,United States,35.0,brethren,Thriller
241980,0440234743,9,The Testament,John Grisham,1999,Dell,ashburn, virginia,United States,35.0,testament,Thriller
241980,0452284694,9,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,2003,Plume Books,ashburn, virginia,United States,35.0,dark tower,Fantasy
241980,0743211383,8,Dreamcatcher,Stephen King,2001,Scribner,ashburn, virginia,United States,35.0,dreamcatcher,Horror
241980,0842329129,10,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers,ashburn, virginia,United States,35.0,left behind,Fiction
241980,0842329218,10,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2),Tim LaHaye,1997,Tyndale House Publishers,ashburn, virginia,United States,35.0,left behind,Fiction
241987,0767902521,9,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books,hancock, michigan,United States,33.0,ring,Fantasy
241988,0767902521,10,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books,woodbury, new jersey,United States,33.0,ring,Fantasy
241997,014028009X,8,Bridget Jones's Diary,Helen Fielding,1999,Penguin Books,montreal, quebec,Canada,33.0,bridget jones,Romance
242007,0395177111,8,The Hobbit (Leatherette Collector's Edition),J. R. R. Tolkien,1973,Houghton Mifflin Company,subang jaya, selangor,Malaysia,33.0,hobbit,Fantasy
242007,0439064864,8,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic,subang jaya, selangor,Malaysia,33.0,harry potter,Fantasy
242007,0439136369,10,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic,subang jaya, selangor,Malaysia,33.0,harry potter,Fantasy
242007,0439139600,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,subang jaya, selangor,Malaysia,33.0,harry potter,Fantasy
242011,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books,havelock, north carolina,United States,13.0,pilot's wife : a novel,Fiction
242029,3423202777,10,Der kleine Hobbit.,John Ronald Reuel Tolkien,1999,Dtv,irgendwo ziemlich weit südlich, niedersachsen,Germany,23.0,hobbit,Fantasy
242037,0061057649,9,Feet of Clay (Discworld Novels (Paperback)),Terry Pratchett,1997,HarperTorch,shanghai, n/a,China,33.0,discworld,Fantasy
242037,0345391802,10,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books,shanghai, n/a,China,33.0,hitchhiker's guide to the galaxy,Science Fiction
242037,044022165X,8,The Rainmaker,JOHN GRISHAM,1996,Dell,shanghai, n/a,China,33.0,rainmaker,Legal Thriller
242065,0609610597,7,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002,Crown,anaheim, california,United States,33.0,earth's children,Historical Fiction
242069,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,salt lake city, utah,United States,50.0,ring,Fantasy
242073,0375706771,10,Midwives: A Novel,Chris Bohjalian,1998,Vintage,aldergrove, british columbia,Canada,28.0,midwives: a novel,Fiction
242073,044651652X,10,The Bridges of Madison County,Robert James Waller,1992,Warner Books,aldergrove, british columbia,Canada,28.0,bridges of madison county,Romance
242073,044922046X,9,Catering to Nobody,Diane Mott Davidson,1995,Fawcett Books,aldergrove, british columbia,Canada,28.0,ring,Fantasy
242073,0452262143,8,"The Drawing of the Three (The Dark Tower, Book 2)",Stephen King,1989,Plume Books,aldergrove, british columbia,Canada,28.0,dark tower,Fantasy
242083,0345313860,5,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books,fairview, new mexico,United States,24.0,vampire chronicles,Horror
242083,0345337662,7,Interview with the Vampire,Anne Rice,1993,Ballantine Books,fairview, new mexico,United States,24.0,interview with the vampire,Horror
242083,0345391802,2,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books,fairview, new mexico,United States,24.0,hitchhiker's guide to the galaxy,Science Fiction
242083,038529929X,9,Hannibal,Thomas Harris,1999,Del Sol Press,fairview, new mexico,United States,24.0,hannibal,Thriller
242083,0385504209,8,The Da Vinci Code,Dan Brown,2003,Doubleday,fairview, new mexico,United States,24.0,da vinci code,Thriller
242083,0439064872,9,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic,fairview, new mexico,United States,24.0,harry potter,Fantasy
242083,0439136369,8,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001,Scholastic,fairview, new mexico,United States,24.0,harry potter,Fantasy
242083,0439139600,9,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,fairview, new mexico,United States,24.0,harry potter,Fantasy
242083,043935806X,7,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,fairview, new mexico,United States,24.0,harry potter,Fantasy
242083,044021145X,8,The Firm,John Grisham,1992,Bantam Dell Publishing Group,fairview, new mexico,United States,24.0,firm,Thriller
242083,0440211727,10,A Time to Kill,JOHN GRISHAM,1992,Dell,fairview, new mexico,United States,24.0,time to kill,Thriller
242083,0440214041,9,The Pelican Brief,John Grisham,1993,Dell,fairview, new mexico,United States,24.0,pelican brief,Thriller
242083,0440220602,7,The Chamber,John Grisham,1995,Dell Publishing Company,fairview, new mexico,United States,24.0,chamber,Thriller
242083,0440221471,9,The Runaway Jury,JOHN GRISHAM,1997,Dell,fairview, new mexico,United States,24.0,runaway jury,Legal Thriller
